X,Y
-13193978.6859,4035602.4702
-13193981.2968,4035558.947
-13193961.5726,4035541.9334
-13193982.5692,4035541.0659
-13193974.3133,4035523.7698
-13193972.3383,4035484.388
-13193958.7699,4035482.1676
-13194128.4357,4033838.0968
-13194124.2975,4033717.1646
-13194141.5102,4033669.6349
-13194218.2564,4033666.6667
-13194273.3532,4033693.7228
-13194276.8116,4033714.0697
-13194238.8813,4034030.7536
-13194220.5358,4033997.5536
-13194203.404,4033964.9798
-13194170.5668,4033920.4852
-13194153.6378,4033885.7361
-13194200.8575,4033832.9066
-13194223.5099,4033825.928
-13194220.6353,4033864.8629
-13194193.5307,4033815.4721
-13194186.2609,4033799.8412
-13194173.6418,4033785.0111
-13194170.4469,4033769.8313
-13194163.6007,4033757.4134
-13194249.9567,4034042.9039
-13194230.768,4034014.3408
-13194216.4552,4033980.288
-13194192.3522,4033950.0144
-13194182.1045,4033935.0625
-13194163.1566,4033903.2973
-13194145.9274,4033870.9946
-13194210.2208,4033848.3182
-13194140.6387,4033853.494
-13194118.8131,4033821.488
-13194106.9477,4033802.017
-13194105.1562,4033780.0981
-13194106.3506,4033758.5014
-13194102.1098,4033736.3937
-13194128.4531,4033691.863
-13194170.9092,4033682.3678
-13194170.6551,4033663.68
-13194247.2796,4033678.2075
-13194296.0632,4033739.6491
-13196474.3244,4034850.5962
-13196452.8606,4034863.1277
-13196461.091,4034881.181
-13196405.2651,4034828.2631
-13196400.5438,4034815.1751
-13196423.3349,4034816.1667
-13196438.1127,4034799.254
-13196442.7044,4034779.2402
-13196462.6125,4034788.7284
-13196450.7211,4034775.7762
-13196094.4715,4035665.9787
-13194949.3169,4036132.9465
-13194940.8708,4036079.9091
-13193730.2762,4034010.7555
-13193727.0742,4034040.5342
-13193727.9421,4034075.421
-13193770.1828,4034082.9731
-13193764.8778,4034050.8929
-13193766.8697,4034019.1215
-13193754.9994,4034032.0866
-13194011.1579,4035689.768
-13194002.6279,4035630.2484
-13193992.2243,4035575.9533
-13193978.0603,4035500.9012
-13196407.1014,4034810.226
-13208326.5851,4037898.5762
-13208339.794,4037909.0868
-13208236.1427,4037918.2532
-13208211.347,4037882.2871
-13208219.1148,4037843.55
-13208263.419,4037824.7507
-13208332.4809,4037824.6798
-13208335.6205,4037783.0819
-13208291.1374,4037774.309
-13208302.3133,4037735.1878
-13208277.4709,4037707.8268
-13208252.5307,4037687.0242
-13208226.3116,4037667.1467
-13208181.0452,4037666.1627
-13198541.2824,4039263.3071
-13198493.4638,4039254.474
-13198486.3089,4039291.3268
-13198514.2777,4039344.5186
-13198540.4568,4039363.3873
-13198534.2077,4039400.8517
-13198527.9605,4039433.1726
-13198514.568,4039515.3544
-13198457.4055,4039529.4692
-13198505.1771,4039479.1722
-13198476.5731,4039385.3992
-13198437.6759,4039313.288
-13195969.0107,4035263.9318
-13195967.3486,4035242.5091
-13195952.0479,4035245.973
-13195970.5237,4035219.6614
-13195983.3837,4035201.387
-13195963.1393,4035202.4114
-13195989.4318,4035179.6942
-13195998.9783,4035163.3127
-13196009.8867,4035148.0805
-13196022.9913,4035136.174
-13196012.4448,4035123.1554
-13195999.327,4035125.21
-13196026.7085,4035116.8379
-13196042.87,4035103.2382
-13196050.0075,4035089.1643
-13196055.1019,4035069.7636
-13196071.1897,4035058.3069
-13196086.6653,4035042.7545
-13196096.972,4035030.7244
-13196105.9539,4035013.4318
-13196114.3767,4034994.9814
-13196110.8,4034964.8727
-13196127.1031,4034977.7958
-13198562.3482,4039287.8112
-13198528.1015,4039226.9175
-13198470.4591,4039271.7304
-13198505.3788,4039318.5612
-13198523.8082,4039297.0324
-13198546.8641,4039334.5097
-13198576.6978,4039360.9112
-13198565.2406,4039413.1964
-13198556.9694,4039444.7625
-13198538.3091,4039484.0189
-13198494.0061,4039527.3501
-13198479.1955,4039496.4769
-13198479.989,4039455.7239
-13198483.203,4039422.829
-13198459.055,4039341.9441
-13196478.9055,4034780.2086
-13196502.8068,4034768.9045
-13194013.1427,4034534.6656
-13194062.8537,4034448.8505
-13193727.316,4034457.9977
-13193709.4495,4034442.9972
-13193690.9882,4034426.1738
-13193672.3154,4034407.421
-13193678.289,4034388.6115
-13193661.4501,4034371.6639
-13193654.9581,4034388.8049
-13208099.5588,4038120.0791
-13208211.443,4037993.6492
-13208150.5014,4037980.0309
-13208160.3547,4038035.1252
-13208126.0489,4037802.3204
-13208121.1305,4037741.4478
-13208134.2988,4037765.825
-13208080.3642,4038161.4949
-13208085.8474,4037964.7932
-13208078.0598,4038002.1524
-13208081.0251,4038039.4031
-13194087.9473,4034467.9981
-13194100.2838,4034419.9218
-13193604.3924,4034328.1886
-13193622.3845,4034347.6255
-13193637.8677,4034369.6109
-13208144.9602,4038151.7111
-13208202.0832,4038107.9931
-13208222.3976,4038043.3002
-13208238.7462,4038055.9151
-13197078.8203,4034308.0904
-13196150.4017,4035233.8677
-13196150.894,4035214.847
-13196027.7519,4035281.8647
-13196022.9762,4035248.3844
-13196049.4963,4035272.5675
-13196041.5707,4035244.4725
-13196069.0781,4035256.083
-13196089.0865,4035258.6545
-13196085.0222,4035229.9499
-13196114.5353,4035254.3666
-13196105.8985,4035226.2717
-13196129.3208,4035216.8627
-13196133.6762,4035248.2838
-13196517.0169,4034754.338
-13196539.8072,4034748.2278
-13194179.3207,4033730.0611
-13196065.0488,4035491.441
-13196038.008,4035495.0936
-13196014.8033,4035500.9218
-13196005.304,4035486.1175
-13196113.0955,4035471.2233
-13196127.4769,4035464.5198
-13196112.9998,4035450.338
-13196132.5026,4035455.8967
-13196363.3979,4035160.8022
-13196317.843,4035197.175
-13196297.5202,4035203.3169
-13196312.2117,4035177.3857
-13196306.3119,4035155.451
-13196356.389,4035144.5663
-13196353.1064,4035120.5184
-13196347.8958,4035098.7383
-13196345.4835,4035072.9902
-13196343.1422,4035047.5815
-13196349.6555,4035025.4661
-13196369.8206,4035008.9224
-13196353.3943,4035006.1591
-13196371.4553,4034999.5133
-13196353.5885,4034984.0352
-13196361.1416,4034969.5471
-13196372.1483,4034951.7049
-13196384.9048,4034939.4768
-13196259.8832,4035236.6014
-13196279.0524,4035241.3979
-13196297.5508,4035240.6167
-13196310.9124,4035237.3129
-13196332.1888,4035236.0213
-13196303.3623,4035136.0134
-13196299.7364,4035113.4383
-13196299.4112,4035090.3467
-13196297.2215,4035066.4255
-13196294.24,4035039.3291
-13196294.0535,4035016.7234
-13196295.3774,4034994.3697
-13196297.6806,4034973.9059
-13196305.7533,4034953.7262
-13196316.5655,4034933.3821
-13197374.4356,4038761.6528
-13197264.1494,4038679.4388
-13197674.8792,4038683.8484
-13194146.8892,4035857.1149
-13194151.2419,4035899.7787
-13194167.4799,4035863.2215
-13194191.4743,4035854.2173
-13194211.5753,4035857.9788
-13194233.4776,4035857.0859
-13194226.787,4035869.1584
-13194258.0776,4035859.9105
-13197012.098,4034309.5905
-13196964.1908,4034320.6357
-13194944.9874,4035855.8974
-13194935.5677,4035843.0453
-13194887.0563,4035839.0621
-13194881.565,4035789.2213
-13194879.5524,4035750.505
-13195097.1564,4035404.801
-13195143.6484,4035401.376
-13196559.0012,4034742.0513
-13196606.1565,4034725.2695
-13196594.7943,4034711.8203
-13207269.3741,4037724.5189
-13207588.2047,4037667.9672
-13207475.5702,4037651.6588
-13208206.675598,4037495.37717366
-13208241.083,4037455.0517
-13207875.8659,4037828.7158
-13207829.4759,4037759.1883
-13194822.238,4035907.6576
-13194833.5953,4035836.8466
-13194809.2432,4035787.835
-13196802.079,4034342.4778
-13208155.3765,4038093.8105
-13207963.9521,4037734.4766
-13208188.5799,4037611.9259
-13208158.8304,4037581.7576
-13195262.1089,4035421.9731
-13195018.7366,4036035.5504
-13194978.0997,4036032.4164
-13194938.3785,4036031.8548
-13194960.7128,4035995.5074
-13194952.5835,4035963.267
-13194943.2264,4035926.119
-13194930.9358,4035885.4702
-13194871.1543,4035881.8009
-13194875.9193,4035916.6373
-13194898.7383,4035944.9854
-13194912.4491,4035988.271
-13194116.9,4035650.7715
-13194097.0222,4035643.9309
-13194190.4867,4035646.7867
-13194207.8289,4035636.5672
-13194239.8277,4035648.4877
-13194222.1315,4035645.0214
-13207977.4776,4037696.2521
-13196618.9159,4034712.1798
-13196649.9369,4034705.9694
-13203766.2606,4037061.5867
-13194378.7943,4035303.5815
-13194491.3019,4035402.9533
-13194397.7182,4035347.8389
-13194455.353,4035454.4616
-13194430.0169,4035399.3751
-13194373.3697,4035383.4493
-13194383.5834,4035371.2497
-13194912.7456,4036125.1218
-13194903.4747,4036072.6584
-13194874.0367,4036113.3565
-13194853.0595,4036091.4274
-13194897.3604,4036052.9818
-13194903.6057,4036040.9949
-13194819.276,4036028.0272
-13194807.396,4036096.0204
-13194791.3162,4035985.1533
-13194790.2355,4035935.647
-13194767.109,4035862.8358
-13203607.657,4037387.9009
-13194412.1256,4035301.939
-13194448.7818,4035320.6884
-13194444.4212,4035424.1785
-13194398.1413,4035390.4597
-13194415.2607,4035383.1166
-13194351.7021,4035377.877
-13194348.8818,4035361.6483
-13194236.7255,4035810.4854
-13194240.753,4035763.0321
-13194219.8098,4035768.8318
-13194214.5579,4035807.6493
-13194195.398,4035799.3297
-13194195.6241,4035760.1507
-13194177.1097,4035758.2497
-13194148.8502,4035809.3317
-13194154.3662,4035754.5447
-13194144.3787,4035704.8685
-13194244.5461,4035696.6205
-13194223.6904,4035695.7826
-13194202.072,4035699.0531
-13196711.2851,4034282.7053
-13191998.4528,4045023.8927
-13191954.9933,4044998.4909
-13191932.4513,4044966.4933
-13191451.7166,4044084.5666
-13191435.2111,4044021.1061
-13191400.7047,4043959.3249
-13191365.0761,4043808.3764
-13191365.7429,4043826.04
-13191379.3399,4043752.4541
-13191405.6893,4043715.7498
-13191465.6378,4043675.3612
-13191459.8154,4043698.0755
-13194180.4251,4035705.6028
-13194168.5842,4035689.2161
-13194808.7117,4035754.8812
-13194942.4585,4035574.5755
-13194821.4998,4035726.6877
-13194824.5151,4035693.526
-13194778.9524,4035669.6029
-13194844.0551,4035667.9461
-13195070.9359,4035439.2835
-13195097.7853,4035464.437
-13195042.4247,4035466.1259
-13195010.6349,4035482.4642
-13194971.4561,4035500.9545
-13194950.7892,4035535.6476
-13194885.5512,4035559.5148
-13194868.1124,4035577.831
-13194898.1064,4035502.7933
-13194210.7794,4033725.8577
-13194235.7493,4033751.3301
-13194247.2517,4033786.3376
-13194231.1001,4033788.4447
-13194273.9552,4033832.4595
-13194298.9582,4033861.3836
-13194281.962,4033865.018
-13194259.3972,4033926.8113
-13194244.7292,4033911.1095
-13194238.4969,4033895.9422
-13194222.2742,4033881.5549
-13194244.9563,4033866.2742
-13207786.5972,4037700.2431
-13207760.8992,4037657.8103
-13207184.6523,4037729.3209
-13207531.6792,4037655.2644
-13207442.4207,4037650.3233
-13207461.7155,4037523.9498
-13207609.6988,4037525.0527
-13207737.1772,4037618.5834
-13207735.1416,4037630.812
-13207501.4448023,4037365.03409766
-13207486.2299,4037384.9003
-13207449.4685,4037405.898
-13207428.7925,4037389.1612
-13204276.1052,4037734.8077
-13207331.0014,4037599.9635
-13207595.6533,4037458.22
-13207608.5329396,4037480.97666603
-13207834.5944653,4037616.78224446
-13207847.740009,4037612.18231221
-13207697.3093,4037569.0024
-13207720.7335,4037580.7803
-13194195.49,4033718.8692
-13194192.6097,4033731.9366
-13194256.4009,4033800.07
-13194285.1174,4033847.8111
-13194260.9203,4033855.2288
-13194313.7459,4033918.8858
-13194223.3056,4033736.7331
-13194241.061,4033768.9404
-13194220.4456,4033772.4675
-13194263.3242,4033816.9869
-13194249.3333,4033830.9841
-13194307.0224,4033878.4842
-13194312.878,4033897.5977
-13194293.4202,4033900.8752
-13194308.7056,4033979.7134
-13194281.2734,4033978.1439
-13194272.6564,4033963.3286
-13194284.1252,4033948.6415
-13194260.6863,4033945.982
-13207762.2692,4036918.3865
-13207736.9618,4036855.77
-13207752.4246,4036934.1788
-13207851.1592,4037135.256
-13207814.7068,4037076.7653
-13207868.9591,4037070.6569
-13207720.7213,4036948.3905
-13204200.1145,4037741.3345
-13203991.4503,4037855.2245
-13203826.7379,4037929.1242
-13197416.5549,4034206.7287
-13197450.1895,4034152.0264
-13197912.7616,4034155.8341
-13197462.2533,4038855.695
-13197289.2461622,4038691.7825667
-13192356.1252,4045721.7483
-13192328.8113,4045702.6239
-13192298.6186,4045680.6137
-13192174.7053,4045431.4255
-13192157.8507,4045389.7762
-13192152.9156,4045355.9495
-13191963.9478,4045095.5398
-13191991.976,4045077.479
-13192027.8287,4045051.5928
-13192073.5559865,4045130.04312249
-13191595.7882,4043386.9987
-13191611.2331,4043352.4627
-13192330.5285,4045512.7887
-13192332.0916,4045552.3514
-13192294.6448,4045517.7567
-13192305.3007,4045523.1777
-13192265.3799,4045506.3942
-13192096.0871,4045163.908
-13192114.186,4045200.3697
-13192122.3223,4045244.5959
-13192139.2918,4045276.5487
-13192152.1569,4045317.0315
-13191872.626,4044919.3614
-13191876.1663,4044927.4102
-13191912.13,4044952.0679
-13191953.3891,4045030.6143
-13192034.4845,4045078.8893
-13192060.74,4045076.7437
-13192044.8125,4045102.201
-13191570.8387,4043339.0414
-13191539.6168,4043423.4645
-13191524.7454,4043418.4846
-13191587.4063,4043299.0063
-13191599.3151,4043255.4897
-13194239.1789,4035624.558
-13194247.3321,4035611.3574
-13194229.8433,4035602.7163
-13194247.872,4035591.7748
-13192271.7016,4045123.8529
-13192297.6074,4045130.4919
-13192231.8118,4045125.1104
-13191660.9498,4044588.5339
-13191669.2716,4044607.7477
-13191485.7109,4043537.8725
-13191460.2958,4043565.436
-13191439.2823,4043607.1725
-13191423.8362,4043647.4224
-13191417.1439,4043680.6366
-13191572.217,4043454.2844
-13191513.878,4043457.0953
-13191586.9375,4043420.4014
-13207652.8747,4035840.5258
-13208510.8861,4035865.03
-13208622.4951,4036089.136
-13208567.0689,4035742.4037
-13192293.9996,4045091.8988
-13192328.0366,4045171.1904
-13192167.4368,4045114.5019
-13192120.0655,4045105.818
-13192140.803,4045104.0802
-13191618.3318,4044293.6249
-13191611.2329,4044378.4256
-13191496.1866,4044259.3524
-13191482.5616,4044173.7424
-13191457.049,4043500.5465
-13191437.1669,4043517.7471
-13191416.1473,4043556.6229
-13191398.86,4043584.8126
-13191385.9736,4043609.9902
-13191383.1955,4043625.7829
-13191543.4408,4043486.5903
-13191601.7376,4043510.2311
-13191605.1902,4043477.7918
-13191629.0384,4043310.3794
-13207915.3037,4039186.6439
-13208004.2527,4039187.021
-13208020.7919,4039052.6017
-13208023.4514,4039094.6651
-13203374.9316005,4037426.23026688
-13208565.2328,4035860.2355
-13208558.9656,4035881.4189
-13208588.1027,4035781.9988
-13203642.207,4037941.1368
-13193969.3978,4035467.1872
-13193961.0373,4035432.3555
-13193953.99,4035392.8547
-13193949.9127,4035335.8351
-13193967.8005,4035447.6652
-13193945.7711,4035447.7846
-13193960.4001,4035412.1913
-13193949.6233,4035349.3599
-13193928.5664,4035354.0528
-13194007.6125,4035339.0286
-13194002.9536,4035325.5437
-13194022.3855,4035325.2901
-13194004.6064,4035311.7601
-13193998.4338,4035296.797
-13194001.7886,4035281.8945
-13194018.6189,4035278.4527
-13194013.4117,4035266.6013
-13193989.4434,4035267.7326
-13193987.097,4035252.0563
-13194007.0025,4035252.1183
-13193986.3243,4035237.405
-13194008.076,4035237.0535
-13203558.5336,4037404.6965
-13203498.9084,4037482.0574
-13203507.9274,4037409.3613
-13203366.7889,4037494.2769
-13203527.4658,4037553.7178
-13194400.3181,4035774.7154
-13194405.768,4035751.1045
-13194405.852,4035729.5232
-13194398.3347,4035703.6889
-13194368.5009,4035667.3187
-13194199.6568,4036047.8536
-13194305.3402,4035661.7632
-13194302.9743,4035640.7265
-13194313.4064,4035620.3924
-13193513.2003,4032832.4675
-13193521.401,4032803.6025
-13193457.3564,4032848.1414
-13193422.6623,4033207.3532
-13193425.5467,4033228.0501
-13193425.8923,4033245.4687
-13193437.5224,4033261.6248
-13193428.6409,4033262.8495
-13193429.3666,4033279.0567
-13193443.6254,4033279.6143
-13193434.2372,4033299.8466
-13193438.0567,4033316.9415
-13193440.8525,4033336.9537
-13193423.8917,4033357.7848
-13193413.915,4033353.6988
-13193391.3235,4033363.5124
-13193390.1037,4033381.8785
-13193391.5348,4033319.0301
-13193417.1543,4033315.6112
-13193282.2969,4033511.7246
-13193691.8861,4033235.8384
-13193668.7136,4033242.5045
-13193629.0348,4033258.2173
-13193647.9874,4033279.3308
-13193649.0413,4033317.5398
-13193681.8292,4033307.2262
-13193672.7313854,4033288.18737959
-13193729.879225,4033301.06279244
-13193697.8195,4033363.9717
-13193664.586,4033384.5872
-13193673.7749,4033432.4268
-13193684.058,4033415.0587
-13193646.2015,4033193.4184
-13193464.8228,4033198.1265
-13193476.2459,4033231.5123
-13193475.8816,4033111.3873
-13193466.5715,4033076.8824
-13193436.2807,4033105.8574
-13193400.5546,4033067.8851
-13193424.2373,4033026.6917
-13193381.1889,4032983.6837
-13193421.7186,4032934.4934
-13193452.3815,4032915.3965
-13193455.6982,4032959.1201
-13193324.9106,4033437.4045
-13193305.3181,4033533.0301
-13193305.4904,4033559.6934
-13193262.926,4033595.7186
-13193259.1991,4033626.7076
-13193371.5672,4033554.8987
-13193382.4433,4033538.6092
-13193382.375,4033520.6626
-13193380.3969,4033500.7609
-13193394.2742,4033468.5015
-13193388.884,4033448.4873
-13193389.9096,4033424.2389
-13193389.4701,4033402.0416
-13193390.0561,4033333.9116
-13193418.9532,4033325.2982
-13193277.6076,4033551.4163
-13197315.49,4038715.8753
-13197760.1475,4038736.2038
-13196548.3092,4039220.519
-13195520.7282,4035734.311
-13196133.0666,4034955.6814
-13196114.8536,4034955.3987
-13196137.7171,4034939.3967
-13193951.1626,4035682.6038
-13207868.7317,4036948.8093
-13193976.7419,4035672.0306
-13196995.9032,4034563.8096
-13193960.3609,4035706.4984
-13207764.3704,4036773.7844
-13197027.9865,4034530.6544
-13197063.4715,4034504.761
-13193949.1795,4035661.5115
-13209633.7269,4038493.3165
-13197078.057,4034456.3897
